"Date","Price","Open","High","Low","Vol.","Change %"
"23-11-2023","1,349.60","1,350.00","1,361.80","1,344.50","41.97K","0.08%"
"22-11-2023","1,348.55","1,345.00","1,353.25","1,340.00","38.28K","0.68%"
"21-11-2023","1,339.45","1,345.00","1,348.95","1,338.05","43.82K","-0.16%"
"20-11-2023","1,341.65","1,364.75","1,373.05","1,340.00","93.73K","-1.69%"
"17-11-2023","1,364.75","1,360.85","1,382.40","1,357.00","53.04K","0.29%"
"16-11-2023","1,360.85","1,373.00","1,375.65","1,356.00","60.26K","-0.87%"
"15-11-2023","1,372.80","1,394.70","1,396.90","1,371.00","51.86K","-1.02%"
"13-11-2023","1,386.90","1,385.60","1,395.00","1,370.00","59.20K","0.43%"
"12-11-2023","1,380.90","1,371.80","1,386.00","1,371.80","15.42K","0.72%"
"10-11-2023","1,371.00","1,362.05","1,381.15","1,362.00","58.83K","-0.32%"
"09-11-2023","1,375.35","1,381.75","1,389.00","1,361.00","68.12K","0.20%"
"08-11-2023","1,372.65","1,370.00","1,379.00","1,350.00","75.72K","0.60%"
"07-11-2023","1,364.50","1,385.05","1,394.20","1,350.00","73.19K","-1.65%"
"06-11-2023","1,387.35","1,344.95","1,397.00","1,339.05","133.14K","3.42%"
"03-11-2023","1,341.50","1,340.05","1,374.00","1,325.10","179.31K","-2.34%"
"02-11-2023","1,373.70","1,350.00","1,394.90","1,336.40","331.41K","2.11%"
"01-11-2023","1,345.30","1,306.70","1,349.95","1,295.35","98.43K","3.15%"
"31-10-2023","1,304.20","1,305.00","1,312.70","1,298.05","54.50K","-0.01%"
"30-10-2023","1,304.30","1,324.65","1,324.65","1,295.65","72.96K","-1.32%"
"27-10-2023","1,321.80","1,316.65","1,348.65","1,316.60","59.15K","0.59%"
"26-10-2023","1,314.00","1,325.10","1,328.00","1,290.00","84.42K","-1.25%"
"25-10-2023","1,330.70","1,331.40","1,349.95","1,312.10","71.45K","-0.05%"
"23-10-2023","1,331.35","1,359.95","1,361.95","1,321.60","72.03K","-1.79%"
"20-10-2023","1,355.65","1,370.00","1,376.80","1,351.50","47.31K","-1.09%"
"19-10-2023","1,370.65","1,373.05","1,378.15","1,361.00","40.21K","-0.38%"
"18-10-2023","1,375.90","1,364.95","1,384.00","1,355.10","97.47K","0.59%"
"17-10-2023","1,367.80","1,384.00","1,395.35","1,362.00","132.09K","-0.71%"
"16-10-2023","1,377.60","1,394.95","1,399.65","1,375.00","57.48K","-1.24%"
"13-10-2023","1,394.95","1,390.00","1,403.30","1,386.55","28.13K","0.08%"
"12-10-2023","1,393.85","1,391.05","1,413.80","1,391.00","57.21K","0.36%"
"11-10-2023","1,388.90","1,385.00","1,403.15","1,380.65","55.73K","1.00%"
"10-10-2023","1,375.10","1,380.00","1,398.70","1,372.05","52.94K","-0.43%"
"09-10-2023","1,381.05","1,392.00","1,398.00","1,375.85","82.15K","-2.07%"
"06-10-2023","1,410.20","1,409.95","1,437.95","1,400.00","102.30K","0.05%"
"05-10-2023","1,409.45","1,418.70","1,422.65","1,406.00","35.67K","-0.25%"
"04-10-2023","1,413.00","1,402.50","1,424.00","1,400.00","47.28K","0.37%"
"03-10-2023","1,407.85","1,409.00","1,419.90","1,402.00","42.16K","-0.10%"
"29-09-2023","1,409.25","1,420.00","1,422.65","1,405.05","41.79K","-0.21%"
"28-09-2023","1,412.25","1,429.70","1,432.10","1,400.10","106.72K","-1.02%"
"27-09-2023","1,426.85","1,422.40","1,431.00","1,393.00","46.55K","0.42%"
"26-09-2023","1,420.90","1,416.65","1,425.90","1,412.15","63.04K","0.63%"
"25-09-2023","1,412.05","1,407.70","1,421.35","1,396.00","78.64K","0.46%"
"22-09-2023","1,405.60","1,425.90","1,440.70","1,401.00","127.19K","-1.15%"
"21-09-2023","1,421.90","1,434.05","1,452.75","1,418.00","88.15K","-1.17%"
"20-09-2023","1,438.80","1,445.35","1,465.00","1,432.05","90.15K","-0.56%"
"18-09-2023","1,446.85","1,454.40","1,454.40","1,440.40","70.17K","-0.69%"
"15-09-2023","1,456.90","1,472.70","1,494.30","1,431.00","206.90K","-0.40%"
"14-09-2023","1,462.80","1,456.70","1,474.40","1,456.00","115.47K","0.89%"
"13-09-2023","1,449.85","1,430.65","1,464.00","1,420.55","154.93K","1.19%"
"12-09-2023","1,432.85","1,493.00","1,514.00","1,426.00","310.95K","-3.39%"
"11-09-2023","1,483.20","1,475.00","1,533.85","1,470.00","532.01K","1.72%"
"08-09-2023","1,458.10","1,476.70","1,486.90","1,453.00","133.07K","-0.89%"
"07-09-2023","1,471.15","1,472.70","1,484.65","1,465.05","87.61K","0.31%"
"06-09-2023","1,466.65","1,465.00","1,492.00","1,462.00","183.57K","0.46%"
"05-09-2023","1,460.00","1,445.00","1,468.60","1,443.95","143.29K","1.57%"
"04-09-2023","1,437.50","1,416.70","1,474.50","1,415.70","373.43K","1.80%"
"01-09-2023","1,412.15","1,424.70","1,429.00","1,408.00","78.85K","-0.39%"
"31-08-2023","1,417.75","1,427.80","1,433.70","1,403.00","115.38K","-0.33%"
"30-08-2023","1,422.45","1,410.00","1,434.95","1,410.00","131.64K","1.43%"
"29-08-2023","1,402.45","1,399.00","1,438.95","1,397.40","222.91K","0.48%"
"28-08-2023","1,395.80","1,395.90","1,407.35","1,392.05","51.99K","-0.01%"
