"Date","Price","Open","High","Low","Vol.","Change %"
"30-12-2022","311.73","315.35","316.62","310.74","6.96M","-1.13%"
"29-12-2022","315.30","314.36","315.68","311.73","8.11M","0.28%"
"28-12-2022","314.41","312.95","314.97","311.68","7.74M","0.38%"
"27-12-2022","313.23","315.54","316.29","310.41","6.73M","-0.43%"
"26-12-2022","314.60","306.98","315.07","306.04","9.57M","2.42%"
"23-12-2022","307.17","311.12","312.06","305.90","10.07M","-1.73%"
"22-12-2022","312.58","315.58","317.23","310.18","6.58M","-0.81%"
"21-12-2022","315.11","320.61","320.85","314.50","7.05M","-1.47%"
"20-12-2022","319.82","319.72","320.57","316.62","5.48M","-0.10%"
"19-12-2022","320.14","316.67","321.89","315.30","7.81M","1.61%"
"16-12-2022","315.07","317.32","318.64","311.49","12.43M","-1.11%"
"15-12-2022","318.59","324.14","325.41","317.80","8.15M","-1.90%"
"14-12-2022","324.75","325.32","326.59","323.20","7.38M","-0.06%"
"13-12-2022","324.94","323.91","325.32","321.93","10.69M","0.70%"
"12-12-2022","322.68","320.61","323.44","319.77","11.21M","0.53%"
"09-12-2022","320.99","319.44","322.03","317.80","8.13M","-4.56%"
"08-12-2022","336.33","338.12","340.05","335.43","6.20M","-0.50%"
"07-12-2022","338.02","336.43","339.41","334.59","9.81M","0.83%"
"06-12-2022","335.23","332.05","336.13","332.05","6.33M","0.16%"
"05-12-2022","334.69","335.58","336.77","332.10","9.72M","-0.12%"
"02-12-2022","335.09","337.27","338.71","334.69","8.39M","-0.71%"
"01-12-2022","337.47","339.61","339.61","334.74","16.63M","-0.13%"
"30-11-2022","337.92","339.16","342.04","336.92","22.56M","-0.67%"
"29-11-2022","340.20","337.92","342.89","337.92","10.19M","0.66%"
"28-11-2022","337.97","337.92","339.66","336.68","9.90M","-0.07%"
"25-11-2022","338.22","338.91","339.81","335.73","6.93M","-0.13%"
"24-11-2022","338.66","337.72","340.40","335.48","8.14M","0.28%"
"23-11-2022","337.72","339.91","339.91","335.43","7.77M","-0.13%"
"22-11-2022","338.17","334.94","338.91","333.64","6.50M","0.90%"
"21-11-2022","335.14","337.02","337.92","332.35","9.20M","-1.13%"
"18-11-2022","338.96","341.60","342.64","337.72","7.84M","-0.77%"
"17-11-2022","341.60","341.99","345.32","340.50","9.99M","-0.12%"
"16-11-2022","341.99","343.58","344.73","339.56","7.60M","-0.33%"
"15-11-2022","343.14","346.81","346.81","337.07","15.45M","-0.56%"
"14-11-2022","345.07","354.17","354.76","344.48","17.64M","-2.57%"
"11-11-2022","354.17","357.80","358.74","352.48","10.95M","0.10%"
"10-11-2022","353.82","356.80","357.70","351.93","19.33M","-1.30%"
"09-11-2022","358.49","351.34","359.24","351.04","20.61M","2.04%"
"07-11-2022","351.34","352.83","354.17","347.86","10.05M","-0.03%"
"04-11-2022","351.43","351.83","353.82","350.34","8.39M","-0.03%"
"03-11-2022","351.53","351.83","356.30","350.84","10.74M","-0.27%"
"02-11-2022","352.48","346.37","354.07","346.37","16.78M","1.47%"
"01-11-2022","347.36","347.11","348.35","345.07","19.67M","0.23%"
"31-10-2022","346.57","345.87","348.35","342.64","13.83M","0.84%"
"28-10-2022","343.68","345.42","346.47","342.99","13.07M","0.00%"
"27-10-2022","343.68","344.53","346.22","341.74","18.56M","-0.14%"
"25-10-2022","344.18","347.31","347.36","341.55","17.24M","-0.40%"
"24-10-2022","345.57","346.81","347.56","344.88","3.17M","0.61%"
"21-10-2022","343.48","351.04","351.04","342.39","27.37M","-1.17%"
"20-10-2022","347.56","344.88","348.80","342.69","18.47M","0.97%"
"19-10-2022","344.23","341.00","345.32","337.72","16.30M","1.78%"
"18-10-2022","338.22","331.90","338.91","331.51","20.89M","2.42%"
"17-10-2022","330.22","329.07","332.70","327.58","6.93M","0.05%"
"14-10-2022","330.07","330.27","331.86","328.82","6.42M","1.05%"
"13-10-2022","326.64","327.93","329.27","325.99","7.27M","-0.44%"
"12-10-2022","328.08","325.94","329.42","322.76","10.34M","1.16%"
"11-10-2022","324.30","326.99","328.43","323.11","10.61M","-0.47%"
"10-10-2022","325.84","327.98","329.42","324.05","9.39M","-1.87%"
"07-10-2022","332.05","334.74","334.79","329.27","10.51M","-0.76%"
"06-10-2022","334.59","332.95","337.22","330.51","22.24M","1.14%"
"04-10-2022","330.81","326.69","331.95","325.99","8.80M","2.60%"
"03-10-2022","322.41","330.86","330.96","321.27","9.11M","-2.35%"
"30-09-2022","330.17","331.01","333.69","328.13","12.43M","-0.26%"
"29-09-2022","331.01","326.99","332.85","325.74","18.28M","2.49%"
"28-09-2022","322.96","329.92","331.26","322.31","15.55M","-2.96%"
"27-09-2022","332.80","332.95","337.47","331.95","9.99M","0.68%"
"26-09-2022","330.56","342.74","343.83","329.72","16.21M","-3.98%"
"23-09-2022","344.28","345.37","347.41","341.20","22.84M","0.39%"
"22-09-2022","342.94","338.91","346.61","338.81","24.18M","1.20%"
"21-09-2022","338.86","333.94","343.09","333.45","20.99M","1.47%"
"20-09-2022","333.94","336.68","337.52","332.95","9.53M","0.12%"
"19-09-2022","333.55","327.08","334.84","327.08","14.37M","1.30%"
"16-09-2022","329.27","330.32","332.55","327.68","12.49M","-0.84%"
"15-09-2022","332.05","334.34","334.99","330.86","8.42M","-0.37%"
"14-09-2022","333.30","328.97","336.92","328.92","12.27M","0.28%"
"13-09-2022","332.35","329.67","332.95","328.58","10.52M","1.06%"
"12-09-2022","328.87","329.97","330.36","327.98","8.71M","0.12%"
"09-09-2022","328.48","328.58","331.26","327.98","9.41M","0.18%"
"08-09-2022","327.88","326.99","328.58","325.49","10.91M","1.17%"
"07-09-2022","324.10","324.00","326.29","323.26","8.09M","-0.32%"
"06-09-2022","325.15","327.98","327.98","324.40","11.97M","-0.52%"
"05-09-2022","326.84","323.01","327.58","321.77","17.47M","1.76%"
"02-09-2022","321.17","316.75","322.27","316.10","25.76M","1.75%"
"01-09-2022","315.65","317.54","319.93","314.07","13.25M","-0.91%"
"30-08-2022","318.54","312.33","319.43","312.33","17.83M","2.22%"
"29-08-2022","311.63","308.10","313.02","306.96","11.36M","0.21%"
"26-08-2022","310.98","312.82","313.47","310.09","6.96M","0.18%"
"25-08-2022","310.44","313.52","314.46","309.69","7.76M","-0.56%"
"24-08-2022","312.18","313.82","317.49","311.13","11.35M","-0.57%"
"23-08-2022","313.97","311.03","314.07","310.19","9.34M","0.48%"
"22-08-2022","312.48","309.30","315.06","309.10","11.36M","0.77%"
"19-08-2022","310.09","314.21","314.21","309.30","10.42M","-1.16%"
"18-08-2022","313.72","311.08","314.07","310.69","9.88M","0.99%"
"17-08-2022","310.64","309.79","311.33","309.10","7.98M","0.64%"
"16-08-2022","308.65","306.66","309.59","306.66","8.61M","0.65%"
"12-08-2022","306.66","304.38","307.51","302.64","6.42M","0.75%"
"11-08-2022","304.38","311.08","311.53","303.43","10.89M","-1.59%"
"10-08-2022","309.30","311.23","312.18","308.85","8.92M","-0.62%"
"08-08-2022","311.23","309.05","312.03","308.15","8.31M","0.74%"
"05-08-2022","308.95","307.61","309.89","307.21","10.09M","0.44%"
"04-08-2022","307.61","306.11","308.45","305.27","15.90M","0.44%"
"03-08-2022","306.26","309.00","309.00","301.79","17.70M","-0.58%"
"02-08-2022","308.05","308.10","314.71","306.31","38.98M","0.80%"
"01-08-2022","305.62","302.14","306.91","301.24","15.89M","1.47%"
"29-07-2022","301.19","303.13","304.03","299.51","16.93M","-0.13%"
"28-07-2022","301.59","303.03","303.33","300.55","10.84M","-0.23%"
"27-07-2022","302.29","301.00","303.13","298.76","9.35M","0.56%"
"26-07-2022","300.60","299.16","301.89","298.61","9.74M","0.45%"
"25-07-2022","299.26","297.17","301.10","296.97","10.64M","0.18%"
"22-07-2022","298.71","298.16","300.65","296.27","9.97M","0.33%"
"21-07-2022","297.72","297.17","300.35","296.17","16.04M","0.45%"
"20-07-2022","296.37","293.09","297.67","291.80","15.79M","1.22%"
"19-07-2022","292.80","293.19","293.79","290.91","9.19M","-0.24%"
"18-07-2022","293.49","293.19","294.49","291.95","11.32M","0.60%"
"15-07-2022","291.75","290.21","292.20","287.73","11.03M","0.93%"
"14-07-2022","289.07","292.50","294.54","287.38","13.41M","-1.09%"
"13-07-2022","292.25","291.21","292.99","290.91","9.28M","0.46%"
"12-07-2022","290.91","291.21","293.54","289.12","14.07M","-0.78%"
"11-07-2022","293.19","291.21","295.13","290.26","12.35M","0.67%"
"08-07-2022","291.26","291.11","292.65","288.62","11.11M","0.38%"
"07-07-2022","290.16","289.22","291.36","286.73","13.79M","0.92%"
"06-07-2022","287.53","284.35","288.22","283.55","18.29M","0.84%"
"05-07-2022","285.14","291.21","291.21","284.00","18.57M","-1.71%"
"04-07-2022","290.11","283.90","291.50","283.06","39.88M","2.66%"
"01-07-2022","282.61","271.83","283.26","269.54","35.17M","3.97%"
"30-06-2022","271.83","272.27","273.02","270.33","19.26M","-0.20%"
"29-06-2022","272.37","267.60","273.32","267.50","16.02M","0.81%"
"28-06-2022","270.18","267.25","270.58","266.91","11.24M","0.70%"
"27-06-2022","268.30","265.36","268.99","264.87","8.17M","1.54%"
"24-06-2022","264.22","264.47","266.71","263.58","7.01M","0.13%"
"23-06-2022","263.87","263.87","265.61","260.79","9.07M","0.08%"
"22-06-2022","263.68","265.36","268.64","263.28","11.32M","-1.70%"
"21-06-2022","268.25","263.38","269.19","262.48","13.88M","2.20%"
"20-06-2022","262.48","261.69","264.52","259.75","17.08M","0.30%"
"17-06-2022","261.69","257.41","262.53","256.97","16.65M","1.00%"
"16-06-2022","259.10","265.36","266.26","257.91","14.29M","-1.02%"
"15-06-2022","261.79","264.37","265.66","261.44","5.06M","-0.77%"
"14-06-2022","263.83","261.59","265.81","261.44","7.42M","0.30%"
"13-06-2022","263.03","264.77","267.45","261.39","11.09M","-2.04%"
"10-06-2022","268.50","267.40","269.34","267.10","8.37M","-0.26%"
"09-06-2022","269.19","266.16","270.04","264.12","9.86M","1.10%"
